PR-502,Puerto Rico Balance of Commonwealth CoC,"1,685",200,583,22,805,880,"1,348",0,164,0,417,0,22,603,0,745,0,337,36,166,202,135,160,13,81,94,66,"1,567",96,22,118,"1,449",752,48,22,70,682,815,48,48,767,80,22,58
PR-503,South-Southeast Puerto Rico CoC,"1,527",157,343,41,541,986,"1,146",1,122,0,178,0,41,341,0,805,1,381,35,165,200,181,137,16,37,53,84,"1,684",119,14,133,"1,551",845,115,14,129,716,839,4,4,835,36,7,29
RI-500,Rhode Island Statewide CoC,"1,277",805,426,18,"1,249",28,788,4,578,4,164,0,18,760,4,28,0,489,227,262,489,0,182,91,91,182,0,154,140,14,154,0,148,134,14,148,0,6,6,6,0,96,96,0
SC-500,Charleston/Low Country CoC,483,155,116,0,271,212,416,0,119,0,89,0,0,208,0,208,0,67,36,27,63,4,26,12,13,25,1,58,15,0,15,43,58,15,0,15,43,0,0,0,0,124,98,26
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC","1,324",520,607,12,"1,139",185,786,0,367,0,222,0,12,601,0,185,0,538,153,385,538,0,194,62,132,194,0,57,44,12,56,1,57,44,12,56,1,0,0,0,0,115,91,24
SC-502,Columbia/Midlands CoC,"1,648",559,387,0,946,702,"1,306",10,453,0,234,0,0,687,0,619,10,342,106,153,259,83,126,40,58,98,28,174,31,0,31,143,152,31,0,31,121,22,0,0,22,226,111,115
SC-503,"Myrtle Beach, Sumter City & County CoC","1,460",226,194,0,420,"1,040",819,3,175,0,118,3,0,293,3,526,0,641,51,76,127,514,205,23,31,54,151,239,12,0,12,227,121,11,0,11,110,118,1,1,117,78,20,58
SD-500,South Dakota Statewide CoC,859,514,281,0,795,64,512,27,310,27,155,0,0,465,27,47,0,347,204,126,330,17,119,71,44,115,4,138,125,0,125,13,113,100,0,100,13,25,25,25,0,124,114,10
TN-500,Chattanooga/Southeast Tennessee CoC,548,291,83,0,374,174,364,0,239,0,17,0,0,256,0,108,0,184,52,66,118,66,61,16,23,39,22,70,55,0,55,15,70,55,0,55,15,0,0,0,0,60,45,15
TN-501,Memphis/Shelby County CoC,"2,076",487,"1,263",0,"1,750",326,"1,386",0,363,0,701,0,0,"1,064",0,322,0,690,124,562,686,4,214,37,176,213,1,265,76,0,76,189,255,66,0,66,189,10,10,10,0,411,384,27
TN-502,Knoxville/Knox County CoC,854,382,339,0,721,133,772,1,349,1,296,0,0,645,1,127,0,82,33,43,76,6,34,16,16,32,2,174,132,0,132,42,174,132,0,132,42,0,0,0,0,82,62,20
TN-503,Central Tennessee CoC,245,107,125,0,232,13,190,0,76,0,104,0,0,180,0,10,0,55,31,21,52,3,21,12,8,20,1,29,27,0,27,2,29,27,0,27,2,0,0,0,0,41,39,2
TN-504,Nashville-Davidson County CoC,"1,934",844,715,12,"1,571",363,"1,690",12,740,9,575,0,12,"1,327",9,363,3,244,104,140,244,0,81,32,49,81,0,"1,055",685,10,695,360,"1,013",643,10,653,360,42,42,42,0,393,285,108
TN-506,Upper Cumberland CoC,658,109,50,0,159,499,480,31,89,0,31,0,0,120,0,360,31,178,20,19,39,139,63,7,6,13,50,39,2,0,2,37,34,2,0,2,32,5,0,0,5,24,6,18
TN-507,Jackson/West Tennessee CoC,"1,692",135,87,8,230,"1,462","1,071",0,69,0,48,0,8,125,0,946,0,621,66,39,105,516,215,25,15,40,175,256,29,8,37,219,200,24,8,32,168,56,5,5,51,96,11,85
TN-509,Appalachian Regional CoC,424,225,98,0,323,101,303,14,169,14,62,0,0,231,14,72,0,121,56,36,92,29,39,22,11,33,6,56,31,0,31,25,49,24,0,24,25,7,7,7,0,122,116,6
TN-510,Murfreesboro/Rutherford County CoC,218,90,32,0,122,96,149,0,47,0,17,0,0,64,0,85,0,69,43,15,58,11,20,14,3,17,3,75,9,0,9,66,69,9,0,9,60,6,0,0,6,19,11,8
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",777,193,103,0,296,481,500,0,63,0,92,0,0,155,0,345,0,277,130,11,141,136,85,42,3,45,40,247,62,0,62,185,221,53,0,53,168,26,9,9,17,37,14,23
TX-500,San Antonio/Bexar County CoC,"3,670","1,308",693,42,"2,043","1,627","1,289",182,242,99,215,63,42,499,162,790,20,"2,381","1,066",478,"1,544",837,"1,023",500,143,643,380,539,243,42,285,254,526,230,42,272,254,13,13,13,0,286,221,65
TX-503,Austin/Travis County CoC,"2,244",772,587,16,"1,375",869,"1,572",45,520,15,181,24,16,717,39,855,6,672,252,406,658,14,213,82,128,210,3,733,279,13,292,441,708,257,13,270,438,25,22,22,3,353,146,207
TX-600,"Dallas City & County, Irving CoC","3,447","1,840","1,377",25,"3,242",205,"1,598",19,962,9,419,6,25,"1,406",15,192,4,"1,849",878,958,"1,836",13,471,204,261,465,6,442,273,25,298,144,434,266,25,291,143,8,7,7,1,409,346,63
TX-601,"Fort Worth, Arlington/Tarrant County CoC","2,123","1,166",800,21,"1,987",136,"1,269",13,875,13,239,0,21,"1,135",13,134,0,854,291,561,852,2,327,102,224,326,1,225,176,11,187,38,219,170,11,181,38,6,6,6,0,164,136,28
TX-603,El Paso City & County CoC,"1,236",578,456,20,"1,054",182,742,5,388,5,152,0,20,560,5,182,0,494,190,304,494,0,147,56,91,147,0,115,62,13,75,40,105,52,13,65,40,10,10,10,0,112,65,47
TX-604,Waco/McLennan County CoC,319,156,102,0,258,61,162,0,69,0,37,0,0,106,0,56,0,157,87,65,152,5,36,16,19,35,1,34,2,0,2,32,29,2,0,2,27,5,0,0,5,58,41,17
TX-607,Texas Balance of State CoC,"12,764","2,444",898,0,"3,342","9,422","7,727",573,"1,503",71,449,28,0,"1,952",99,"5,775",474,"5,037",941,449,"1,390","3,647","1,650",371,171,542,"1,108","2,895",670,0,670,"2,225","2,528",473,0,473,"2,055",367,197,197,170,"1,728",461,"1,267"
TX-611,Amarillo CoC,528,408,69,0,477,51,383,0,325,0,7,0,0,332,0,51,0,145,83,62,145,0,45,27,18,45,0,77,55,0,55,22,72,51,0,51,21,5,4,4,1,79,75,4
TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",226,169,0,0,169,57,182,14,131,14,0,0,0,131,14,51,0,44,38,0,38,6,14,12,0,12,2,118,88,0,88,30,110,80,0,80,30,8,8,8,0,6,6,0
TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC","7,187","1,063","2,280",20,"3,363","3,824","5,621",270,627,1,"1,434",1,20,"2,081",2,"3,540",268,"1,566",436,846,"1,282",284,540,141,286,427,113,"1,422",158,20,178,"1,244","1,370",141,20,161,"1,209",52,17,17,35,"1,162",380,782
TX-701,"Bryan, College Station/Brazos Valley CoC",308,151,40,0,191,117,198,0,107,0,4,0,0,111,0,87,0,110,44,36,80,30,45,20,18,38,7,50,50,0,50,0,14,14,0,14,0,36,36,36,0,7,7,0
UT-500,Salt Lake City & County CoC,"2,463","1,361",865,47,"2,273",190,"1,466",9,858,7,387,1,47,"1,292",8,174,1,997,503,478,981,16,292,149,138,287,5,317,207,46,253,64,243,155,46,201,42,74,52,52,22,259,244,15
UT-503,Utah Balance of State CoC,879,315,369,0,684,195,453,3,200,3,102,0,0,302,3,151,0,426,115,267,382,44,135,37,86,123,12,99,44,0,44,55,72,39,0,39,33,27,5,5,22,62,47,15
UT-504,Provo/Mountainland CoC,185,49,46,0,95,90,130,9,33,9,14,0,0,47,9,83,0,55,16,32,48,7,18,7,9,16,2,27,2,0,2,25,16,0,0,0,16,11,2,2,9,9,6,3
VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",933,374,478,6,858,75,747,0,309,0,361,0,6,676,0,71,0,186,65,117,182,4,70,26,43,69,1,76,40,3,43,33,76,40,3,43,33,0,0,0,0,158,146,12
VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",652,414,153,0,567,85,456,0,307,0,66,0,0,373,0,83,0,196,107,87,194,2,68,37,30,67,1,83,49,0,49,34,83,49,0,49,34,0,0,0,0,77,59,18
VA-502,"Roanoke City & County, Salem CoC",561,398,125,0,523,38,429,0,352,0,39,0,0,391,0,38,0,132,46,86,132,0,50,15,35,50,0,149,140,0,140,9,149,140,0,140,9,0,0,0,0,72,71,1
VA-503,Virginia Beach CoC,440,170,179,0,349,91,244,3,103,3,50,0,0,153,3,91,0,196,67,129,196,0,66,22,44,66,0,62,40,0,40,22,52,30,0,30,22,10,10,10,0,65,45,20
VA-504,Charlottesville CoC,191,125,39,0,164,27,151,1,115,1,9,0,0,124,1,27,0,40,10,30,40,0,19,5,14,19,0,76,54,0,54,22,76,54,0,54,22,0,0,0,0,12,12,0
VA-505,"Newport News, Hampton/Virginia Peninsula CoC",681,427,171,22,620,61,486,0,308,0,95,0,22,425,0,61,0,195,119,76,195,0,63,39,24,63,0,170,128,6,134,36,157,115,6,121,36,13,13,13,0,223,212,11
VA-507,Portsmouth CoC,332,117,37,0,154,178,248,0,68,0,15,0,0,83,0,165,0,84,49,22,71,13,30,19,7,26,4,42,21,0,21,21,41,20,0,20,21,1,1,1,0,23,13,10
VA-508,Lynchburg CoC,214,53,92,0,145,69,147,0,44,0,46,0,0,90,0,57,0,67,9,46,55,12,26,3,19,22,4,43,21,0,21,22,23,12,0,12,11,20,9,9,11,22,11,11
VA-513,"Harrisburg, Winchester/Western Virginia CoC",313,244,18,0,262,51,182,2,137,2,2,0,0,139,2,43,0,131,107,16,123,8,41,33,6,39,2,80,67,0,67,13,76,64,0,64,12,4,3,3,1,26,19,7
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",193,116,30,0,146,47,109,0,67,0,0,0,0,67,0,42,0,84,49,30,79,5,28,14,12,26,2,63,25,0,25,38,47,14,0,14,33,16,11,11,5,15,10,5
VA-521,Virginia Balance of State CoC,957,452,290,0,742,215,485,0,270,0,57,0,0,327,0,158,0,472,182,233,415,57,161,61,78,139,22,131,68,0,68,63,89,51,0,51,38,42,17,17,25,47,31,16
VA-600,Arlington County CoC,451,179,138,3,320,131,263,0,118,0,11,0,3,132,0,131,0,188,61,127,188,0,60,19,41,60,0,175,79,3,82,93,175,79,3,82,93,0,0,0,0,24,16,8
VA-601,Fairfax County CoC,"1,534",685,663,8,"1,356",178,697,1,388,0,123,1,8,519,1,178,0,837,297,540,837,0,249,90,159,249,0,358,222,8,230,128,353,217,8,225,128,5,5,5,0,60,50,10
VA-602,Loudoun County CoC,168,75,57,0,132,36,70,0,31,0,10,0,0,41,0,29,0,98,44,47,91,7,30,16,12,28,2,18,7,0,7,11,18,7,0,7,11,0,0,0,0,8,5,3
VA-603,Alexandria CoC,352,197,121,12,330,22,213,0,126,0,53,0,12,191,0,22,0,139,71,68,139,0,49,24,25,49,0,60,29,11,40,20,60,29,11,40,20,0,0,0,0,20,15,5
VA-604,Prince William County CoC,452,144,183,0,327,125,157,0,68,0,0,0,0,68,0,89,0,295,76,183,259,36,84,21,53,74,10,60,21,0,21,39,56,17,0,17,39,4,4,4,0,29,12,17
VI-500,Virgin Islands CoC,484,32,74,0,106,378,438,0,20,0,40,0,0,60,0,378,0,46,12,34,46,0,16,6,10,16,0,193,2,0,2,191,193,2,0,2,191,0,0,0,0,33,1,32
VT-500,Vermont Balance of State CoC,776,352,272,6,630,146,438,8,174,0,153,3,6,333,3,105,5,338,178,119,297,41,111,55,42,97,14,127,102,6,108,19,103,88,6,94,9,24,14,14,10,80,71,9
VT-501,Burlington/Chittenden County CoC,384,210,97,0,307,77,215,18,104,15,46,0,0,150,15,65,3,169,106,51,157,12,61,34,22,56,5,101,45,0,45,56,87,34,0,34,53,14,11,11,3,29,22,7
WA-500,Seattle/King County CoC,"8,899","2,682","3,554",45,"6,281","2,618","5,748",37,"2,070",6,"1,039",24,45,"3,154",30,"2,594",7,"3,151",612,"2,515","3,127",24,952,191,753,944,8,846,578,40,618,228,841,573,40,613,228,5,5,5,0,796,633,163
WA-501,Washington Balance of State CoC,"5,342","1,623","2,075",0,"3,698","1,644","2,834",89,954,45,589,2,0,"1,543",47,"1,291",42,"2,508",669,"1,486","2,155",353,805,212,490,702,103,811,332,0,332,479,681,263,0,263,418,130,69,69,61,352,241,111
WA-502,Spokane City & County CoC,"1,185",516,539,0,"1,055",130,662,20,373,13,197,6,0,570,19,92,1,523,143,342,485,38,170,46,112,158,12,82,59,0,59,23,80,59,0,59,21,2,0,0,2,99,89,10
WA-503,"Tacoma, Lakewood/Pierce County CoC","1,997",597,"1,208",0,"1,805",192,687,0,356,0,158,0,0,514,0,173,0,"1,310",241,"1,050","1,291",19,374,64,306,370,4,219,111,0,111,108,213,107,0,107,106,6,4,4,2,91,61,30
WA-504,Everett/Snohomish County CoC,"2,061",378,966,0,"1,344",717,902,34,275,12,58,11,0,333,23,569,11,"1,159",103,908,"1,011",148,389,36,307,343,46,172,69,0,69,103,163,65,0,65,98,9,4,4,5,88,42,46
WA-508,Vancouver/Clark County CoC,"1,020",257,577,10,844,176,440,40,135,15,185,19,10,330,34,110,6,580,122,392,514,66,181,38,121,159,22,83,38,0,38,45,63,31,0,31,32,20,7,7,13,49,31,18
WI-500,Wisconsin Balance of State CoC,"3,618","1,712","1,520",7,"3,239",379,"1,556",0,877,0,444,0,7,"1,328",0,228,0,"2,062",835,"1,076","1,911",151,654,242,357,599,55,233,194,3,197,36,148,125,3,128,20,85,69,69,16,280,278,2
WI-501,Milwaukee City & County CoC,"1,432",667,610,41,"1,318",114,915,18,500,13,271,0,41,812,13,103,5,517,167,339,506,11,174,60,111,171,3,129,71,6,77,52,124,69,6,75,49,5,2,2,3,199,191,8
WI-502,Racine City & County CoC,241,123,107,0,230,11,142,2,89,2,42,0,0,131,2,11,0,99,34,65,99,0,32,11,21,32,0,10,10,0,10,0,10,10,0,10,0,0,0,0,0,35,35,0
WI-503,Madison/Dane County CoC,736,366,280,13,659,77,420,4,215,0,120,0,13,348,0,72,4,316,151,160,311,5,101,44,56,100,1,115,64,13,77,38,95,44,13,57,38,20,20,20,0,25,21,4
WV-500,"Wheeling, Weirton Area CoC",116,80,26,0,106,10,85,0,71,0,4,0,0,75,0,10,0,31,9,22,31,0,12,3,9,12,0,58,44,0,44,14,29,22,0,22,7,29,22,22,7,10,10,0
WV-501,"Huntington/Cabell, Wayne Counties CoC",274,132,89,14,235,39,176,0,86,0,37,0,14,137,0,39,0,98,46,52,98,0,27,13,14,27,0,37,14,9,23,14,33,10,9,19,14,4,4,4,0,21,13,8
WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",416,242,116,0,358,58,306,5,160,5,91,0,0,251,5,55,0,110,82,25,107,3,40,30,9,39,1,64,49,0,49,15,64,49,0,49,15,0,0,0,0,47,38,9
WV-508,West Virginia Balance of State CoC,"1,604",560,274,0,834,770,"1,175",27,410,1,160,0,0,570,1,605,26,429,150,114,264,165,164,51,36,87,77,251,99,0,99,152,220,82,0,82,138,31,17,17,14,190,158,32
WY-500,Wyoming Statewide CoC,"1,813",231,244,0,475,"1,338","1,302",11,172,0,120,0,0,292,0,"1,010",11,511,59,124,183,328,171,25,32,57,114,452,99,0,99,353,375,97,0,97,278,77,2,2,75,311,128,183
,Total,"621,553","224,599","163,565","1,991","390,155","231,398","382,156","7,775","123,381","1,973","73,787","1,249","1,991","199,159","3,222","182,997","4,553","239,397","101,218","89,778","190,996","48,401","77,155","32,605","29,191","61,796","15,359","112,037","38,092","1,468","39,560","72,477","96,268","31,179","1,468","32,647","63,621","15,769","6,913","6,913","8,856","60,579","35,143","25,436"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a MO-604 covers territory in both Missouri and Kansas. The record described in this file represents the CoC's total territory, the sum of the point-in-time estimates the CoC separately reported for the portions of its territory in MO and in KS. However, in the companion file, Point-in-Time Estimates by State, MO-604's data have been split up between MO and KS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CoC Number,CoC Name,"Overall Homeless, 2011","Sheltered ES Homeless, 2011","Sheltered TH Homeless, 2011","Sheltered SH Homeless, 2011","Sheltered Total Homeless, 2011","Unsheltered Homeless, 2011","Overall Homeless Individuals, 2011","Overall Homeless Individuals - Under 18, 2011","Sheltered ES Homeless Individuals, 2011","Sheltered ES Homeless Individuals - Under 18, 2011","Sheltered TH Homeless Individuals, 2011","Sheltered TH Homeless Individuals - Under 18, 2011","Sheltered SH Homeless Individuals, 2011","Sheltered Total Homeless Individuals, 2011","Sheltered Total Homeless Individuals - Under 18, 2011","Unsheltered Homeless Individuals, 2011","Unsheltered Homeless Individuals - Under 18, 2011","Overall Homeless People in Families, 2011","Sheltered ES Homeless People in Families, 2011","Sheltered TH Homeless People in Families, 2011","Sheltered Total Homeless People in Families, 2011","Unsheltered Homeless People in Families, 2011","Overall Homeless Family Households, 2011","Sheltered ES Homeless Family Households, 2011","Sheltered TH Homeless Family Households, 2011","Sheltered Total Homeless Family Households, 2011","Unsheltered Homeless Family Households, 2011","Overall Chronically Homeless, 2011","Sheltered ES Chronically Homeless, 2011","Sheltered SH Chronically Homeless, 2011","Sheltered Total Chronically Homeless, 2011","Unsheltered Chronically Homeless, 2011","Overall Chronically Homeless Individuals, 2011","Sheltered ES Chronically Homeless Individuals, 2011","Sheltered SH Chronically Homeless Individuals, 2011","Sheltered Total Chronically Homeless Individuals, 2011","Unsheltered Chronically Homeless Individuals, 2011","Overall Chronically Homeless People in Families, 2011","Sheltered ES Chronically Homeless People in Families, 2011","Sheltered Total Chronically Homeless People in Families, 2011","Unsheltered Chronically Homeless People in Families, 2011","Overall Homeless Veterans, 2011","Sheltered Total Homeless Veterans, 2011","Unsheltered Homeless Veterans, 2011"
AK-500,Anchorage CoC,"1,223",574,508,0,"1,082",141,794,12,445,0,232,12,0,677,12,117,0,429,129,276,405,24,138,50,81,131,7,129,109,0,109,20,112,94,0,94,18,17,15,15,2,199,168,31
AK-501,Alaska Balance of State CoC,905,461,217,0,678,227,492,9,258,8,107,0,0,365,8,127,1,413,203,110,313,100,139,74,35,109,30,124,85,0,85,39,114,75,0,75,39,10,10,10,0,89,68,21
AL-500,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC","1,950",348,642,34,"1,024",926,"1,445",49,286,13,375,0,34,695,13,750,36,505,62,267,329,176,175,16,83,99,76,564,115,34,149,415,536,104,34,138,398,28,11,11,17,281,110,171
AL-501,Mobile City & County/Baldwin County CoC,718,286,121,0,407,311,542,3,206,1,25,0,0,231,1,311,2,176,80,96,176,0,72,28,44,72,0,65,7,0,7,58,65,7,0,7,58,0,0,0,0,60,19,41
AL-502,Florence/Northwest Alabama CoC,244,6,228,0,234,10,219,0,6,0,203,0,0,209,0,10,0,25,0,25,25,0,9,0,9,9,0,6,0,0,0,6,3,0,0,0,3,3,0,0,3,5,1,4
AL-503,Huntsville/North Alabama CoC,656,364,117,0,481,175,489,0,307,0,44,0,0,351,0,138,0,167,57,73,130,37,51,14,24,38,13,244,164,0,164,80,238,158,0,158,80,6,6,6,0,69,59,10
AL-504,Montgomery City & County CoC,433,73,214,0,287,146,333,0,65,0,133,0,0,198,0,135,0,100,8,81,89,11,30,2,25,27,3,84,12,0,12,72,82,12,0,12,70,2,0,0,2,59,34,25
AL-505,Gadsden/Northeast Alabama CoC,495,151,202,0,353,142,414,20,108,19,202,1,0,310,20,104,0,81,43,0,43,38,22,10,0,10,12,73,32,0,32,41,44,27,0,27,17,29,5,5,24,15,7,8
AL-506,Tuscaloosa City & County CoC,265,52,184,0,236,29,257,41,52,4,176,31,0,228,35,29,6,8,0,8,8,0,3,0,3,3,0,37,33,0,33,4,37,33,0,33,4,0,0,0,0,107,107,0
AL-507,Alabama Balance of State CoC,797,335,392,0,727,70,626,1,189,1,371,0,0,560,1,66,0,171,146,21,167,4,72,64,6,70,2,41,21,0,21,20,41,21,0,21,20,0,0,0,0,63,50,13
AR-500,Little Rock/Central Arkansas CoC,"1,276",409,380,0,789,487,"1,094",23,321,13,286,10,0,607,23,487,0,182,88,94,182,0,63,30,33,63,0,202,155,0,155,47,202,155,0,155,47,0,0,0,0,303,193,110
AR-501,Fayetteville/Northwest Arkansas CoC,238,83,116,0,199,39,128,0,55,0,42,0,0,97,0,31,0,110,28,74,102,8,43,13,27,40,3,102,66,0,66,36,51,33,0,33,18,51,33,33,18,39,33,6
AR-503,Arkansas  Balance of State  CoC,"1,026",429,219,0,648,378,787,135,327,65,185,62,0,512,127,275,8,239,102,34,136,103,104,46,11,57,47,217,82,0,82,135,161,54,0,54,107,56,28,28,28,65,42,23
AR-504,Delta Hills CoC,790,43,29,0,72,718,441,0,20,0,29,0,0,49,0,392,0,349,23,0,23,326,122,10,0,10,112,86,25,0,25,61,86,25,0,25,61,0,0,0,0,4,0,4
AR-505,Southeast Arkansas CoC,94,54,40,0,94,0,55,0,39,0,16,0,0,55,0,0,0,39,15,24,39,0,17,5,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ-500,Arizona Balance of State CoC,"2,047",790,528,0,"1,318",729,"1,027",11,482,6,249,4,0,731,10,296,1,"1,020",308,279,587,433,285,99,84,183,102,466,199,0,199,267,386,165,0,165,221,80,34,34,46,320,207,113
AZ-501,Tucson/Pima County CoC,"2,626",726,"1,161",15,"1,902",724,"1,783",26,555,5,531,3,15,"1,101",8,682,18,843,171,630,801,42,271,57,199,256,15,725,511,15,526,199,461,255,15,270,191,264,256,256,8,454,304,150
AZ-502,"Phoenix, Mesa/Maricopa County CoC","5,831","2,055","2,002",25,"4,082","1,749","3,593",80,"1,208",9,619,8,25,"1,852",17,"1,741",63,"2,238",847,"1,383","2,230",8,683,250,430,680,3,"1,092",278,25,303,789,"1,092",278,25,303,789,0,0,0,0,754,507,247
CA-500,San Jose/Santa Clara City & County CoC,"7,067",962,926,10,"1,898","5,169","6,450",210,820,30,507,35,10,"1,337",65,"5,113",145,617,142,419,561,56,232,59,155,214,18,"2,555",225,0,225,"2,330","2,520",225,0,225,"2,295",35,0,0,35,667,152,515
CA-501,San Francisco CoC,"5,669","1,677",595,26,"2,298","3,371","5,034",38,"1,392",13,340,0,26,"1,758",13,"3,276",25,635,285,255,540,95,233,101,92,193,40,"1,738",611,17,628,"1,110","1,738",611,17,628,"1,110",0,0,0,0,919,489,430
CA-502,"Oakland, Berkeley/Alameda County CoC","4,178",852,"1,114",0,"1,966","2,212","3,042",3,559,3,411,0,0,970,3,"2,072",0,"1,136",293,703,996,140,376,108,244,352,24,"1,214",230,0,230,984,"1,116",174,0,174,942,98,56,56,42,488,143,345
CA-503,Sacramento City & County CoC,"2,376",584,837,0,"1,421",955,"1,772",27,294,7,528,0,0,822,7,950,20,604,290,309,599,5,203,97,104,201,2,353,111,0,111,242,353,111,0,111,242,0,0,0,0,297,116,181
CA-504,"Santa Rosa, Petaluma/Sonoma County CoC","4,541",539,636,0,"1,175","3,366","3,974",264,386,2,262,2,0,648,4,"3,326",260,567,153,374,527,40,190,55,123,178,12,"1,018",63,0,63,955,"1,015",61,0,61,954,3,2,2,1,404,77,327
CA-505,Richmond/Contra Costa County CoC,"2,415",558,367,0,925,"1,490","1,948",1,365,1,96,0,0,461,1,"1,487",0,467,193,271,464,3,154,66,87,153,1,743,210,0,210,533,719,191,0,191,528,24,19,19,5,77,69,8
CA-506,"Salinas/Monterey, San Benito Counties CoC","2,699",204,584,0,788,"1,911","2,115",107,148,0,210,10,0,358,10,"1,757",97,584,56,374,430,154,153,19,103,122,31,831,52,0,52,779,792,41,0,41,751,39,11,11,28,296,52,244
CA-507,Marin County CoC,862,221,288,0,509,353,626,1,183,0,96,0,0,279,0,347,1,236,38,192,230,6,86,14,70,84,2,224,86,0,86,138,224,86,0,86,138,0,0,0,0,68,32,36
CA-508,Watsonville/Santa Cruz City & County CoC,"2,771",378,268,0,646,"2,125","2,397",88,255,10,77,6,0,332,16,"2,065",72,374,123,191,314,60,115,45,55,100,15,"1,005",58,0,58,947,979,48,0,48,931,26,10,10,16,276,31,245
CA-509,Mendocino County CoC,"1,456",100,42,0,142,"1,314","1,352",13,76,0,22,0,0,98,0,"1,254",13,104,24,20,44,60,35,8,7,15,20,370,58,0,58,312,300,40,0,40,260,70,18,18,52,92,18,74
CA-510,"Turlock, Modesto/Stanislaus County CoC","1,434",351,292,0,643,791,987,6,257,6,131,0,0,388,6,599,0,447,94,161,255,192,130,31,50,81,49,236,96,0,96,140,218,96,0,96,122,18,0,0,18,73,43,30
CA-511,Stockton/San Joaquin County CoC,"2,540","1,711",582,0,"2,293",247,"1,538",5,"1,205",4,111,0,0,"1,316",4,222,1,"1,002",506,471,977,25,313,160,146,306,7,323,212,0,212,111,286,192,0,192,94,37,20,20,17,112,92,20
CA-512,Daly/San Mateo County CoC,"1,926",162,602,0,764,"1,162","1,425",9,94,7,302,0,0,396,7,"1,029",2,501,68,300,368,133,148,21,90,111,37,486,10,0,10,476,486,10,0,10,476,0,0,0,0,324,177,147
CA-513,"Visalia/Kings, Tulare Counties CoC",804,128,329,0,457,347,640,2,89,0,243,0,0,332,0,308,2,164,39,86,125,39,59,15,27,42,17,134,50,0,50,84,67,25,0,25,42,67,25,25,42,36,3,33
CA-514,Fresno City & County/Madera County CoC,"5,135",773,516,24,"1,313","3,822","3,710",25,190,9,272,8,24,486,17,"3,224",8,"1,425",583,244,827,598,580,247,80,327,253,836,32,17,49,787,654,23,17,40,614,182,9,9,173,619,77,542
CA-515,"Roseville, Rocklin/Placer County CoC",821,165,301,0,466,355,544,0,118,0,109,0,0,227,0,317,0,277,47,192,239,38,87,16,58,74,13,149,27,0,27,122,101,25,0,25,76,48,2,2,46,74,37,37
CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",527,182,174,0,356,171,403,58,142,25,113,31,0,255,56,148,2,124,40,61,101,23,35,12,13,25,10,93,38,0,38,55,62,26,0,26,36,31,12,12,19,46,38,8
CA-517,Napa City & County CoC,230,95,43,0,138,92,171,0,62,0,26,0,0,88,0,83,0,59,33,17,50,9,19,10,5,15,4,52,18,0,18,34,52,18,0,18,34,0,0,0,0,18,9,9
CA-518,Vallejo/Solano County CoC,569,158,176,0,334,235,376,8,60,0,130,8,0,190,8,186,0,193,98,46,144,49,69,36,12,48,21,140,140,0,140,0,122,122,0,122,0,18,18,18,0,41,27,14
CA-519,"Chico, Paradise/Butte County CoC",897,178,179,0,357,540,753,8,156,1,84,0,0,240,1,513,7,144,22,95,117,27,45,9,26,35,10,261,24,0,24,237,258,22,0,22,236,3,2,2,1,117,47,70
CA-520,Merced City & County CoC,486,112,75,0,187,299,460,2,100,0,61,0,0,161,0,299,2,26,12,14,26,0,9,4,5,9,0,265,62,0,62,203,261,58,0,58,203,4,4,4,0,43,9,34
CA-521,"Davis, Woodland/Yolo County CoC",468,78,127,0,205,263,350,1,59,0,45,0,0,104,0,246,1,118,19,82,101,17,36,6,25,31,5,203,36,0,36,167,187,32,0,32,155,16,4,4,12,50,14,36
CA-522,Humboldt County CoC,861,260,147,0,407,454,599,10,169,5,29,0,0,198,5,401,5,262,91,118,209,53,105,44,42,86,19,387,234,0,234,153,306,171,0,171,135,81,63,63,18,99,20,79
CA-523,"Colusa, Glenn, Trinity Counties CoC",322,78,105,0,183,139,200,0,53,0,40,0,0,93,0,107,0,122,25,65,90,32,43,7,25,32,11,106,38,0,38,68,94,33,0,33,61,12,5,5,7,28,17,11
CA-524,Yuba City & County/Sutter County CoC,649,182,173,0,355,294,408,0,109,0,90,0,0,199,0,209,0,241,73,83,156,85,70,18,25,43,27,51,19,0,19,32,51,19,0,19,32,0,0,0,0,26,13,13
