CA-527,Tehama County CoC,133,20,8,105,54,79,0,118,15,114,2,0,14,0,3,63,13
CA-529,Lake County CoC,332,68,15,249,151,179,2,299,33,293,14,0,24,1,0,32,20
CA-530,"Alpine, Inyo, Mono Counties CoC",130,12,5,113,40,90,0,111,19,116,0,3,5,0,6
CA-600,Los Angeles City & County CoC,"43,854","3,615","3,447","36,792","14,461","28,913",480,"31,993","11,861"
CA-601,San Diego City and County CoC,"8,669","1,213",966,"6,490","2,953","5,674",42,"6,200","2,469","5
CA-602,"Santa Ana, Anaheim/Orange County CoC","4,319",803,226,"3,290","1,659","2,657",3,"2,535","1,784","3
CA-603,Santa Maria/Santa Barbara County CoC,"1,813",280,150,"1,383",643,"1,168",2,"1,157",656,"1,210",115,13
CA-604,Bakersfield/Kern County CoC,"1,067",121,94,852,283,783,1,788,279,694,182,3,52,10,126,385
CA-606,Long Beach CoC,"2,250",217,108,"1,925",705,"1,539",6,"1,737",513,"1,227",775,68
CA-607,Pasadena CoC,530,45,42,443,177,352,1,377,153,277,213,4,7,3,26,100,16
CA-608,Riverside City & County CoC,"2,165",179,154,"1,832",720,"1,443",2,"1,456",709,"1,537",363,25
CA-609,San Bernardino City & County CoC,"1,887",318,175,"1,394",695,"1,190",2,"1,278",609,"1,207",456,30
CA-611,"Oxnard, San Buenaventura/Ventura County CoC","1,271",151,71,"1,049",469,802,0,832,439,960,64,20,27,17
CA-612,Glendale CoC,240,39,9,192,88,151,1,184,56,141,80,8,4,2,5,154,12
CA-613,Imperial County CoC,380,60,50,270,138,242,0,40,340,358,16,0,1,0,5,79,28
CA-614,San Luis Obispo County CoC,"1,368",115,406,847,379,984,5,987,381,"1,016",80,8,44,3,217
CO-500,Colorado Balance of State CoC,"3,520",837,352,"2,331","1,447","2,066",7,"2,254","1,266","2,910"
CO-503,Metropolitan Denver CoC,"5,728","1,218",507,"4,003","2,178","3,505",45,"4,257","1,471","3
CO-504,Colorado Springs/El Paso County CoC,"1,302",272,124,906,478,822,2,"1,092",210,915,251,8,33,9,86
CT-503,"Bridgeport, Stamford, Norwalk, Danbury/Fairfield County CoC",886,223,51,612,354,532,0,609,277,394,438,8,3,9
CT-505,Connecticut Balance of State CoC,"3,016",608,152,"2,256","1,104","1,908",4,"2,187",829,"1,701","1
DC-500,District of Columbia CoC,"8,350","2,732",920,"4,698","3,802","4,512",36,"7,916",434,439,"7
DE-500,Delaware Statewide CoC,"1,070",196,69,805,411,658,1,"1,011",59,406,617,1,1,3,42
FL-500,"Sarasota, Bradenton/Manatee, Sarasota Counties CoC","1,468",178,92,"1,198",478,989,1,"1,319",149,"1,154",267
FL-501,Tampa/Hillsborough County CoC,"1,817",346,107,"1,364",687,"1,130",0,"1,580",237,961,748,17,29
FL-502,"St. Petersburg, Clearwater, Largo/Pinellas County CoC","2,777",266,130,"2,381",746,"2,027",4,"2,595",182,"1,756"
FL-503,"Lakeland, Winterhaven/Polk County CoC",635,149,28,458,254,379,2,514,121,380,180,0,10,2,63,201
FL-504,"Deltona, Daytona Beach/Volusia, Flagler Counties CoC","1,005",163,56,786,367,638,0,957,48,695,276,1,14,2
FL-505,"Fort Walton Beach/Okaloosa, Walton Counties CoC",629,99,58,472,231,395,3,559,70,421,156,5,4,6,37,168
FL-506,Tallahassee/Leon County CoC,869,167,64,638,295,573,1,832,37,301,537,3,3,3,22,555,119
FL-507,"Orlando/Orange, Osceola, Seminole Counties CoC","1,670",369,130,"1,171",651,"1,017",2,"1,356",314,787,842
FL-508,"Gainesville/Alachua, Putnam Counties CoC",844,181,24,639,300,540,4,802,42,527,258,2,22,2,33,291
FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC","2,382",750,116,"1,516","1,128","1,252",2,"2,084",298,"1
FL-510,"Jacksonville-Duval, Clay Counties CoC","1,959",313,109,"1,537",750,"1,204",5,"1,847",112,748,"1,120"
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",798,127,53,618,251,547,0,763,35,441,337,2,13,2,3,366
FL-512,St. Johns County CoC,"1,064",174,30,860,362,702,0,"1,009",55,663,366,2,4,1,28
FL-513,"Palm Bay, Melbourne/Brevard County CoC",827,211,43,573,309,517,1,755,72,548,230,0,8,3,38,174
FL-514,Ocala/Marion County CoC,823,108,54,661,256,567,0,753,70,519,237,3,3,3,58,196,52
FL-515,"Panama City/Bay, Jackson Counties CoC",310,32,19,259,128,182,0,298,12,242,50,0,8,4,6,40
FL-517,"Hendry, Hardee, Highlands Counties CoC","1,071",352,0,719,334,737,0,759,312,837,214,0,0,0
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC","1,145",193,299,653,319,826,0,"1,100",45,535,512,13
FL-519,Pasco County CoC,"1,055",246,137,672,484,571,0,942,113,888,130,4,13,0,20,98
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",595,114,46,435,235,360,0,545,50,483,93,1,3,1
FL-600,Miami-Dade County CoC,"4,235",714,207,"3,314","1,325","2,910",0,"2,655","1,580","1,966"
FL-601,Ft Lauderdale/Broward County CoC,"2,302",303,173,"1,826",762,"1,536",4,"2,047",255,962,"1,280",4
FL-602,Punta Gorda/Charlotte County CoC,388,101,47,240,156,231,1,360,28,348,30,1,9,0,0,57,8
FL-603,"Ft Myers, Cape Coral/Lee County CoC",439,83,30,326,184,255,0,378,61,301,122,2,5,1,8,205
FL-604,Monroe County CoC,575,56,28,491,135,440,0,494,81,519,41,2,5,0,8,186,20
FL-605,West Palm Beach/Palm Beach County CoC,"1,332",203,92,"1,037",435,897,0,"1,181",151,716,558,6,12,3
FL-606,Naples/Collier County CoC,545,142,66,337,227,318,0,371,174,462,53,0,4,2,24,210,47
GA-500,Atlanta CoC,"4,063",299,375,"3,389",791,"3,247",25,"3,843",220,352,"3,517",8
GA-501,Georgia Balance of State CoC,"5,575","1,312",300,"3,963","2,345","3,230",0,"5,241",334,"2,524"
GA-502,Fulton County CoC,483,113,62,308,225,257,1,477,6,49,430,2,0,0,2,139,45
GA-503,Athens-Clarke County CoC,224,45,16,163,91,133,0,212,12,91,126,1,1,0,5,141,39
GA-504,Augusta-Richmond County CoC,287,56,15,216,118,169,0,282,5,80,191,5,2,0,9,143,16
GA-505,Columbus-Muscogee CoC,329,38,15,276,135,194,0,326,3,112,203,1,4,0,9,202,34
GA-506,Marietta/Cobb County CoC,405,124,22,259,195,210,0,397,8,136,256,1,2,6,4,133,46
GA-507,Savannah/Chatham County CoC,"1,070",101,57,912,393,677,0,"1,037",33,423,628,2,7,0,10
GA-508,DeKalb County CoC,473,149,45,279,214,259,0,451,22,55,406,2,2,0,8,101,53
GU-500,Guam CoC,"1,085",470,103,512,529,555,1,"1,061",24,11,4,17,0,"1,033"
HI-500,Hawaii Balance of State CoC,"2,981",689,228,"2,064","1,226","1,750",5,"2,624",357,"1,041",75
HI-501,Honolulu City and County CoC,"4,940","1,252",303,"3,385","2,017","2,891",32,"4,365",575,779,194
IA-500,"Sioux City/Dakota, Woodbury Counties CoC",348,122,31,195,179,169,0,263,85,211,25,1,53,2,56,168
IA-501,Iowa Balance of State CoC,"1,923",741,190,992,931,990,2,"1,761",162,"1,130",655,3,12,2
IA-502,Des Moines/Polk County CoC,793,150,64,579,293,500,0,742,51,528,218,14,8,1,24,406,64
ID-500,Boise/Ada County CoC,867,126,56,685,284,581,2,793,74,726,55,4,43,13,26,477,71
ID-501,Idaho Balance of State CoC,"1,380",452,139,789,682,697,1,"1,183",197,"1,202",21,5,90,10
IL-500,McHenry County CoC,154,32,2,120,81,73,0,145,9,149,5,0,0,0,0,48,4
IL-501,"Rockford/DeKalb, Winnebago, Boone Counties CoC",336,82,33,221,145,191,0,291,45,167,154,5,2,0,8
IL-502,"Waukegan, North Chicago/Lake County CoC",299,100,21,178,151,148,0,233,66,122,166,1,0,0,10,159
IL-503,"Champaign, Urbana, Rantoul/Champaign County CoC",188,43,23,122,79,109,0,174,14,85,86,2,3,0,12
IL-504,Madison County CoC,199,96,17,86,104,95,0,194,5,112,80,0,0,0,7,58,21
IL-506,"Joliet, Bolingbrook/Will County CoC",290,66,16,208,103,187,0,242,48,149,137,0,0,0,4,160
IL-507,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",378,61,81,236,147,231,0,351,27,183,153,9,7
IL-508,"East St. Louis, Belleville/St. Clair County CoC",240,67,24,149,125,115,0,235,5,60,174,2,0,0,4,48
IL-510,Chicago CoC,"5,889","1,382",536,"3,971","2,184","3,682",23,"5,242",647,"1,116"
IL-511,Cook County CoC,952,240,77,635,436,514,2,837,115,410,493,9,6,0,34,449,85
IL-512,Bloomington/Central Illinois CoC,411,116,53,242,204,206,1,387,24,229,175,0,0,0,7,254,56
IL-513,Springfield/Sangamon County CoC,261,61,14,186,107,153,1,252,9,110,139,0,1,0,11,139,21
IL-514,DuPage County CoC,555,223,72,260,305,247,3,458,97,342,172,22,0,0,19,175,33
IL-515,South Central Illinois CoC,133,55,7,71,73,60,0,131,2,117,16,0,0,0,0,54,16
IL-516,Decatur/Macon County CoC,157,26,17,114,47,110,0,154,3,81,68,0,0,0,8,83,3
IL-517,"Aurora, Elgin/Kane County CoC",355,51,27,277,126,228,1,284,71,210,113,9,7,1,15,286
IL-518,"Rock Island, Moline/Northwestern Illinois CoC",340,74,40,226,124,216,0,309,31,203,124,0,0,0,13,179
IL-519,West Central Illinois CoC,102,19,10,73,50,52,0,98,4,78,22,0,0,0,2,56,10
IL-520,Southern Illinois CoC,351,98,60,193,155,196,0,324,27,291,41,0,2,0,17,198,56
IN-502,Indiana Balance of State CoC,"4,179","1,010",328,"2,841","1,866","2,306",7,"4,008",171,"2,921"
IN-503,Indianapolis CoC,"1,619",309,120,"1,190",548,"1,069",2,"1,569",50,666,865,14,15
KS-502,Wichita/Sedgwick County CoC,571,127,47,397,195,376,0,503,68,342,156,3,28,2,40,351,58
KS-503,Topeka/Shawnee County CoC,381,66,17,298,134,247,0,347,34,247,51,2,21,0,60,249,47
KS-505,"Overland Park, Shawnee/Johnson County CoC",153,74,13,66,97,56,0,144,9,83,51,6,0,0,13,100
KS-507,Kansas Balance of State CoC,903,303,18,582,474,428,1,802,101,751,102,2,14,0,34,335,93
KY-500,Kentucky Balance of State CoC,"2,057",473,201,"1,383",905,"1,149",3,"2,008",49,"1,672",245,3
KY-501,Louisville-Jefferson County CoC,"1,116",204,60,852,343,770,3,"1,051",65,456,590,0,6,0,64
KY-502,Lexington-Fayette County CoC,"1,064",110,69,885,327,737,0,"1,009",55,767,268,0,6,0,23
LA-500,Lafayette/Acadiana CoC,463,112,25,326,199,263,1,457,6,195,235,2,1,0,30,161,49
LA-502,"Shreveport, Bossier/Northwest Louisiana CoC",478,74,28,376,159,317,2,455,23,171,276,0,5,0,26,301
LA-503,New Orleans/Jefferson Parish CoC,"1,626",132,220,"1,274",474,"1,146",6,"1,556",70,577,"1,017",5
LA-505,Monroe/Northeast Louisiana CoC,188,72,27,89,97,91,0,186,2,69,117,0,0,0,2,60,12
LA-506,Slidell/Southeast Louisiana CoC,275,41,18,216,84,191,0,264,11,136,127,0,1,0,11,89,17
LA-507,Alexandria/Central Louisiana CoC,167,30,4,133,50,117,0,163,4,62,91,2,0,1,11,50,9
LA-509,Louisiana Balance of State CoC,797,147,83,567,274,523,0,732,65,272,456,3,3,2,61,256,73
MA-500,Boston CoC,"6,240","2,311",284,"3,645","2,733","3,496",11,"3,898","2,342","2
MA-502,Lynn CoC,541,155,64,322,248,293,0,439,102,401,48,0,0,0,92,490,149
MA-503,Cape Cod Islands CoC,394,107,27,260,178,216,0,365,29,304,73,3,11,0,3,286,101
MA-504,Springfield/Hampden County CoC,"2,385","1,221",206,958,"1,325","1,060",0,959,"1,426","1,892",432
MA-505,New Bedford CoC,469,86,37,346,194,275,0,376,93,322,84,0,9,2,52,195,75
MA-506,Worcester City & County CoC,"1,572",632,139,801,775,795,2,"1,011",561,"1,081",428,12,4,30
MA-507,"Pittsfield/Berkshire, Franklin, Hampshire Counties CoC",653,118,34,501,174,478,1,545,108,528,22,0,1,1,101
MA-508,Lowell CoC,594,234,55,305,275,318,1,345,249,399,66,30,4,2,93,481,193
MA-509,Cambridge CoC,517,64,50,403,174,342,1,426,91,325,149,6,7,1,29,293,32
MA-510,"Gloucester, Haverhill, Salem/Essex County CoC","1,206",558,92,556,636,570,0,719,487,863,244,8,2,3
MA-511,"Quincy, Brockton, Weymouth, Plymouth City and County CoC","1,692",720,157,815,886,806,0,"1,381",311,808,850,4
MA-515,Fall River CoC,386,162,32,192,219,167,0,319,67,262,100,2,0,0,22,286,136
MA-516,Massachusetts Balance of State CoC,"2,551","1,250",260,"1,041","1,426","1,124",1,"1,583",968,"1,451"
MA-517,Somerville CoC,165,37,28,100,100,65,0,115,50,108,49,2,0,0,6,94,27
MA-519,"Attleboro, Taunton/Bristol County CoC",243,109,27,107,103,140,0,179,64,139,99,0,0,0,5,158
MD-500,Cumberland/Allegany County CoC,124,31,5,88,67,57,0,122,2,107,16,0,0,0,1,51,11
MD-501,Baltimore CoC,"2,725",460,145,"2,120",810,"1,909",6,"2,310",415,677,"1,941",6
MD-502,Harford County CoC,179,54,10,115,93,86,0,170,9,103,64,0,0,0,12,81,7
MD-503,Annapolis/Anne Arundel County CoC,390,100,24,266,158,232,0,373,17,157,216,1,1,1,14,253,55
MD-504,Howard County CoC,214,65,9,140,91,123,0,197,17,57,136,3,4,0,14,201,63
MD-505,Baltimore County CoC,763,240,56,467,353,410,0,746,17,283,461,2,5,0,12,406,125
MD-506,Carroll County CoC,136,38,11,87,53,83,0,131,5,107,17,3,1,0,8,81,20
MD-507,Cecil County CoC,167,37,11,119,58,109,0,162,5,120,42,0,3,1,1,26,9
MD-508,"Charles, Calvert, St.Mary's Counties CoC",464,107,37,320,209,255,0,462,2,166,284,1,2,1,10
MD-509,Frederick City & County CoC,349,59,22,268,113,235,1,324,25,221,115,0,3,0,10,109,13
MD-510,Garrett County CoC,20,6,3,11,10,10,0,20,0,18,0,0,0,0,2,17,6
MD-511,Mid-Shore Regional CoC,138,33,2,103,52,86,0,136,2,67,66,0,0,0,5,81,18
MD-512,Hagerstown/Washington County CoC,233,23,15,195,79,154,0,223,10,169,47,2,7,0,8,130,17
MD-513,"Wicomico, Somerset, Worcester Counties CoC",262,30,18,214,102,160,0,256,6,125,123,0,1,1,12
MD-600,Prince George's County CoC,544,193,47,304,275,269,0,500,44,47,469,2,3,2,21,251,89
MD-601,Montgomery County CoC,981,229,48,704,399,582,0,838,143,264,623,14,4,4,72,589,132
ME-500,Maine Statewide CoC,"2,241",580,201,"1,460","1,007","1,231",3,"2,171",70,"1,872",237
MI-500,Michigan Balance of State CoC,"1,466",449,187,830,768,696,2,"1,372",94,"1,148",199,1,40,11
MI-501,Detroit CoC,"2,335",415,227,"1,693",792,"1,536",7,"2,291",44,239,"2,043",7
MI-502,"Dearborn, Dearborn Heights, Westland/Wayne County CoC",277,91,16,170,134,143,0,269,8,160,106,0,3,0,8
MI-503,"St. Clair Shores, Warren/Macomb County CoC",403,59,40,304,129,274,0,395,8,196,184,1,1,0,21,265
MI-504,"Pontiac, Royal Oak/Oakland County CoC",438,109,65,264,199,239,0,425,13,159,261,0,0,0,18,233
MI-505,Flint/Genesee County CoC,377,102,49,226,160,216,1,375,2,89,260,0,7,15,6,227,63
MI-506,"Grand Rapids, Wyoming/Kent County CoC",800,189,53,558,293,507,0,698,102,371,368,5,12,2,42,594
MI-507,"Portage, Kalamazoo City & County CoC",374,147,41,186,181,192,1,352,22,121,208,2,1,1,41,267
MI-508,"Lansing, East Lansing/Ingham County CoC",471,117,34,320,191,279,1,431,40,239,173,2,3,1,53,296
MI-509,Washtenaw County CoC,342,52,24,266,103,236,3,324,18,134,194,4,5,0,5,236,49
MI-510,Saginaw City & County CoC,343,117,36,190,153,190,0,323,20,95,236,1,0,0,11,197,65
MI-511,Lenawee County CoC,137,55,11,71,63,74,0,91,46,125,4,0,1,0,7,81,25
MI-512,"Grand Traverse, Antrim, Leelanau Counties CoC",243,38,16,189,77,166,0,229,14,209,4,1,7,0,22
MI-513,"Marquette, Alger Counties CoC",70,27,16,27,38,32,0,66,4,63,3,0,0,0,4,33
MI-514,Battle Creek/Calhoun County CoC,246,47,28,171,91,155,0,242,4,114,113,0,1,0,18,158,38
MI-515,Monroe City & County CoC,176,38,18,120,79,97,0,169,7,121,52,0,0,0,3,98,35
MI-516,"Norton Shores, Muskegon City & County CoC",191,60,32,99,88,102,1,177,14,82,95,0,0,0,14,141
MI-517,Jackson City & County CoC,169,73,15,81,93,76,0,166,3,93,65,0,0,0,11,74,21
MI-518,Livingston County CoC,77,28,9,40,33,44,0,75,2,71,2,3,0,0,1,22,4
MI-519,Holland/Ottawa County CoC,261,101,26,134,119,142,0,218,43,191,52,4,1,0,13,117,30
MI-523,Eaton County CoC,120,67,13,40,70,50,0,104,16,92,15,0,1,0,12,29,16
MN-500,Minneapolis/Hennepin County CoC,"3,056","1,184",286,"1,586","1,324","1,721",11,"2,756",300,692,"2
MN-501,Saint Paul/Ramsey County CoC,"1,346",384,181,781,653,689,4,"1,199",147,470,638,30,59,14,135
MN-502,Rochester/Southeast Minnesota CoC,423,178,60,185,250,173,0,363,60,237,148,4,11,0,23,210,59
MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",618,212,100,306,315,303,0,566,52,344,163,7,10
MN-504,Northeast Minnesota CoC,77,31,12,34,33,44,0,75,2,66,2,0,6,0,3,17,3
MN-505,St. Cloud/Central Minnesota CoC,669,195,111,363,326,339,4,643,26,390,132,4,112,1,30,276,81
MN-506,Northwest Minnesota CoC,290,120,60,110,175,115,0,271,19,116,22,0,115,0,37,126,48
MN-508,Moorhead/West Central Minnesota CoC,211,67,34,110,100,111,0,191,20,103,38,0,50,1,19,131,38
MN-509,Duluth/St.Louis County CoC,528,136,73,319,235,293,0,509,19,273,100,2,127,2,24,207,55
MN-511,Southwest Minnesota CoC,123,56,17,50,70,53,0,90,33,89,11,0,12,0,11,64,28
MO-500,St. Louis County CoC,465,223,76,166,285,180,0,464,1,133,301,1,0,0,30,269,156
MO-501,St.Louis City CoC,"1,248",307,151,790,546,702,0,"1,209",39,290,916,5,19,1,17
MO-503,"St. Charles City & County, Lincoln, Warren Counties CoC",610,195,58,357,322,288,0,589,21,482,101,1,1,0,25
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",496,109,65,322,250,244,2,455,41,386,44,0,35,3,28
MO-602,"Joplin/Jasper, Newton Counties CoC",297,55,26,216,101,196,0,293,4,238,27,0,10,1,21,128
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",195,53,17,125,80,115,0,184,11,137,42,0,2,0,14
MO-604a,"Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS","1,699",398,132,"1,169",668,"1,028",3,"1,573",126
MO-606,Missouri Balance of State CoC,"1,431",405,109,917,704,726,1,"1,388",43,"1,084",264,7,17,2
MS-500,"Jackson/Rankin, Madison Counties CoC",633,36,28,569,253,368,12,626,7,139,481,3,5,2,3,218
MS-501,Mississippi Balance of State CoC,785,189,71,525,337,448,0,780,5,317,458,0,9,1,0,257,42
MS-503,Gulf Port/Gulf Coast Regional CoC,320,41,15,264,122,198,0,312,8,191,115,4,8,0,2,49,9
MT-500,Montana Statewide CoC,"1,418",350,123,945,599,818,1,"1,306",112,877,25,1,366,6,143
NC-500,Winston-Salem/Forsyth County CoC,544,90,34,420,171,373,0,522,22,172,348,0,6,0,18,413,77
NC-501,Asheville/Buncombe County CoC,509,24,24,461,116,391,2,488,21,347,142,0,6,0,14,229,15
NC-502,Durham City & County CoC,354,79,24,251,129,224,1,316,38,84,249,0,3,0,18,216,42
NC-503,North Carolina Balance of State CoC,"2,963",696,205,"2,062","1,297","1,662",4,"2,846",117,"1,561","1
NC-504,"Greensboro, High Point CoC",721,129,56,536,253,468,0,703,18,209,479,5,5,1,22,441
NC-505,Charlotte/Mecklenberg CoC,"1,818",414,115,"1,289",800,"1,016",2,"1,758",60,338,"1,415",1
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",389,67,13,309,137,251,1,377,12,255,107,0,8,0,19
NC-507,Raleigh/Wake County CoC,818,162,62,594,277,540,1,764,54,180,604,1,7,0,26,535,108
NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",328,70,20,238,129,198,1,311,17,177,138,1,5,0,7
NC-511,Fayetteville/Cumberland County CoC,515,119,22,374,188,327,0,499,16,120,375,0,10,2,8,80,13
NC-513,Chapel Hill/Orange County CoC,80,6,4,70,21,59,0,74,6,40,39,0,0,0,1,21,0
NC-516,Northwest North Carolina CoC,520,138,71,311,256,264,0,469,51,491,29,0,0,0,0,83,15
ND-500,North Dakota Statewide CoC,923,154,86,683,331,590,2,844,79,510,129,5,218,1,60,535,56
NE-500,Nebraska Balance of State CoC,551,169,58,324,258,293,0,473,78,491,23,0,8,1,28,185,37
NE-501,"Omaha, Council Bluffs CoC","1,509",266,137,"1,106",463,"1,043",3,"1,306",203,884,434,8
NE-502,Lincoln CoC,694,155,63,476,259,435,0,613,81,483,113,3,27,1,67,316,58
NH-500,New Hampshire Balance of State CoC,670,127,73,470,309,358,3,642,28,598,42,1,1,0,28,431,85
NH-501,Manchester CoC,400,115,40,245,183,217,0,353,47,325,33,0,2,2,38,122,28
NH-502,Nashua/Hillsborough County CoC,296,79,26,191,109,187,0,252,44,260,19,1,0,0,16,100,12
NJ-500,Atlantic City & County CoC,476,21,45,410,112,364,0,422,54,244,213,12,1,1,5,323,21
NJ-501,Bergen County CoC,296,76,28,192,146,150,0,217,79,174,111,8,1,0,2,148,28
NJ-502,Burlington County CoC,926,272,95,559,457,469,0,863,63,421,480,1,4,6,14,845,259
NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC","1,068",213,99,756,377,691,0,911,157,488,526,5,10,14
NJ-504,Newark/Essex County CoC,"1,779",379,226,"1,174",789,985,5,"1,467",312,389,"1,297",5,26
NJ-506,"Jersey City, Bayonne/Hudson County CoC",829,147,50,632,288,540,1,483,346,395,402,6,15,4,7,485
NJ-507,New Brunswick/Middlesex County CoC,457,144,34,279,194,261,2,313,144,220,221,4,3,0,9,295,109
NJ-508,Monmouth County CoC,344,92,28,224,152,192,0,278,66,172,146,0,3,9,14,170,28
NJ-509,Morris County CoC,410,104,27,279,169,241,0,327,83,251,122,4,2,0,31,223,61
NJ-510,Lakewood Township/Ocean County CoC,429,162,27,240,227,202,0,355,74,311,111,1,3,0,3,306,129
NJ-511,Paterson/Passaic County CoC,432,152,50,230,223,209,0,275,157,163,260,1,2,0,6,371,141
NJ-513,Somerset County CoC,218,38,26,154,92,126,0,189,29,93,114,0,1,0,10,54,26
NJ-514,Trenton/Mercer County CoC,465,83,38,344,155,309,1,391,74,157,291,2,4,4,7,309,63
NJ-515,Elizabeth/Union County CoC,513,161,56,296,249,264,0,379,134,189,310,2,4,0,8,327,83
NJ-516,"Warren, Sussex, Hunterdon Counties CoC",253,42,21,190,108,145,0,229,24,168,78,5,0,1,1
NM-500,Albuquerque CoC,"1,222",271,92,859,419,799,4,722,500,710,139,6,230,13,124,674
NM-501,New Mexico Balance of State CoC,"1,041",258,118,665,429,605,7,664,377,563,42,12,346,3,75,567
NV-500,Las Vegas/Clark County CoC,"6,208",511,"1,279","4,418","1,492","4,711",5,"5,393",815,"3,393"
NV-501,"Reno, Sparks/Washoe County CoC",989,80,126,783,276,712,1,883,106,758,131,10,28,13,49,452
NV-502,Nevada Balance of State CoC,201,48,19,134,83,118,0,172,29,178,4,0,17,1,1,66,20
NY-500,"Rochester, Irondequoit, Greece/Monroe County CoC",860,225,143,492,360,498,2,718,142,293,526,3,4,2,32
NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",506,108,78,320,233,273,0,495,11,426,57,3,9
NY-503,Albany City & County CoC,748,189,85,474,254,493,1,686,62,301,396,0,4,2,45,594,167
NY-504,Cattaragus County CoC,27,8,2,17,10,17,0,27,0,22,0,0,1,0,4,27,8
NY-505,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",867,178,123,566,313,551,3,789,78,461,338,9,3,5
NY-507,Schenectady City & County CoC,345,63,41,241,127,218,0,317,28,150,159,1,0,0,35,243,41
NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",962,241,75,646,398,564,0,867,95,383,525,6
NY-510,Ithaca/Tompkins County CoC,86,10,28,48,31,55,0,81,5,56,29,1,0,0,0,34,7
NY-511,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",276,44,28,204,73,202,1,273,3,251,19
NY-512,Troy/Rensselaer County CoC,179,58,33,88,93,86,0,149,30,82,74,0,7,2,14,132,43
NY-513,"Wayne, Ontario, Seneca, Yates Counties CoC",58,17,8,33,14,44,0,58,0,51,6,0,0,1
NY-514,"Jamestown, Dunkirk/Chautauqua County CoC",23,5,9,9,13,10,0,15,8,22,0,0,0,0,1,9
NY-516,Clinton County CoC,132,23,20,89,51,81,0,126,6,121,10,0,0,0,1,130,23
NY-518,"Utica, Rome/Oneida, Madison Counties CoC",160,33,43,84,77,83,0,143,17,83,57,2,1,0,17
NY-519,"Columbia, Greene Counties CoC",116,41,12,63,55,61,0,92,24,85,22,0,0,0,9,103
NY-520,"Franklin, Essex Counties CoC",27,4,1,22,10,17,0,27,0,26,1,0,0,0,0,25
NY-522,"Jefferson, Lewis, St. Lawrence Counties CoC",119,12,18,89,39,80,0,113,6,111,6,0,1,0,1
NY-523,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties Co",268,47,33,188,102,164,2,260,8,230,22,3,1
NY-600,New York City CoC,"73,523","25,764","7,318","40,441","35,441","37,868",214,"36,423","37,100"
NY-601,Poughkeepsie/Dutchess County CoC,385,104,35,246,189,196,0,317,68,186,152,0,2,1,44,176,51
NY-602,"Newburgh, Middletown/Orange County CoC",343,109,50,184,148,195,0,264,79,147,156,2,0,0,38,266
NY-603,"Nassau, Suffolk Counties CoC","3,960","2,025",355,"1,580","2,012","1,948",0,"3,115",845,"1
NY-604,"Yonkers, Mount Vernon/Westchester County CoC","1,750",662,217,871,828,921,1,"1,365",385,499,"1,193",1,6
NY-606,Rockland County CoC,141,10,10,121,61,80,0,91,50,83,37,4,1,0,16,65,10
NY-607,Sullivan County CoC,163,47,8,108,59,104,0,140,23,107,39,0,0,0,17,163,47
NY-608,Kingston/Ulster County CoC,328,95,43,190,156,171,1,273,55,204,100,0,1,0,23,262,91
OH-500,Cincinnati/Hamilton County CoC,"1,116",188,89,839,337,777,2,"1,104",12,387,668,1,4,2,54
OH-501,Toledo/Lucas County CoC,599,137,43,419,248,348,3,579,20,260,317,1,3,2,16,427,107
OH-502,Cleveland/Cuyahoga County CoC,"1,697",224,110,"1,363",457,"1,233",7,"1,606",91,487,"1,178",7
OH-503,Columbus/Franklin County CoC,"1,724",293,175,"1,256",629,"1,090",5,"1,666",58,532,"1,045",10
OH-504,Youngstown/Mahoning County CoC,346,75,15,256,138,208,0,315,31,174,129,0,3,1,39,221,29
OH-505,"Dayton, Kettering/Montgomery County CoC",751,131,125,495,286,465,0,730,21,321,385,4,1,1,39,526
OH-506,"Akron, Barberton/Summit County CoC",679,163,63,453,276,402,1,671,8,311,319,1,4,0,44,317
OH-507,Ohio Balance of State CoC,"3,032",846,302,"1,884","1,423","1,609",0,"2,944",88,"2,460",424
OH-508,"Canton, Massillon, Alliance/Stark County CoC",460,172,22,266,252,205,3,456,4,244,167,0,6,0,43
OK-500,North Central Oklahoma CoC,129,33,18,78,58,71,0,116,13,105,7,0,13,0,4,55,25
